Lookback,Exit After,Stop Loss,Take Profit,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
5,5,0.01,0.03,10000,9741.503731714,-0.6319223272332188,-0.06616621998618187,-0.005058172116689062,7.345872198224028,-0.026189600016454994,-0.005228364657949116,-0.02584962682860005,668.0961872859997,185,0.43243243243243246,1.177192521500359
5,5,0.01,0.05,10000,9595.301288774013,-0.7094555290119181,-0.10699108905747891,-0.0071457344656263065,8.607831833349294,-0.041311563425597914,-0.00823478217060199,-0.04046987112259867,625.0352602259998,174,0.39655172413793105,1.2833513416062594
5,5,0.01,0.07,10000,9396.71720583,-0.7979567900693771,-0.1645827596304516,-0.009484589636000662,9.960759591047896,-0.06222469813662126,-0.012377584087172277,-0.060328279416999975,606.6060071699999,169,0.38461538461538464,1.227909526019243
5,5,0.02,0.03,10000,9499.196919096006,-0.6850157047713237,-0.09910510124604319,-0.008037813761111212,9.357807664549249,-0.05137783279282022,-0.010231031508659364,-0.05008030809039937,630.9032269039999,177,0.4463276836158192,1.0251067163666687
5,5,0.02,0.05,10000,9497.74661370601,-0.7529952105126223,-0.10583743059209551,-0.008694563551627624,9.202512535621635,-0.05153052108083977,-0.01026128027962155,-0.05022533862939908,597.7067732939997,167,0.4251497005988024,1.1153152616412472
5,5,0.02,0.07,10000,9307.473092437996,-0.9035767364740277,-0.14873627195004344,-0.010747892653120636,10.537408349289853,-0.07176745718831132,-0.014262209346323045,-0.06925269075620036,579.5571405619999,163,0.4110429447852761,1.0840353122085609
5,5,0.03,0.03,10000,9382.158974291984,-0.816045175090076,-0.11272113517171231,-0.009583976219699607,10.03697392314572,-0.06377518862549832,-0.012684039620247613,-0.06178410257080159,609.7668137439997,171,0.4853801169590643,0.837822262988915
5,5,0.03,0.05,10000,9378.486881257986,-0.8009420457343306,-0.11912377915764141,-0.009273543599545278,11.026151967517565,-0.06416665628702414,-0.012761398441789877,-0.062151311874201386,577.4420597779999,162,0.4567901234567901,0.9350968541364555
5,5,0.03,0.07,10000,9133.808161577976,-0.8793170164101042,-0.16733856544934872,-0.011571517107237146,12.732307401875234,-0.09060238112554685,-0.01797142176444996,-0.08661918384220244,559.5877134579998,158,0.44936708860759494,0.8694371611643176
5,7,0.01,0.03,10000,9777.325091268003,-0.5872699549685223,-0.06086940308882759,-0.004448472091614084,7.512343422678374,-0.022519154407774404,-0.004497265070796109,-0.022267490873199677,650.9880407319998,178,0.42696629213483145,1.2238922743086642
5,7,0.01,0.05,10000,9393.503731458008,-0.7295297273279754,-0.16202256730860828,-0.009934978056631967,9.75085300937057,-0.06256673503060413,-0.012445196095603241,-0.06064962685419923,596.1227735420001,166,0.35542168674698793,1.41128928421107
5,7,0.01,0.07,10000,9307.258287064,-0.7259313527282188,-0.19679182802516657,-0.011655215066725526,10.064475315464096,-0.07179053626150633,-0.014266762932695536,-0.06927417129360001,562.334946936,157,0.31210191082802546,1.6438236781055207
5,7,0.02,0.03,10000,9506.335923012002,-0.6342613924422534,-0.10229831899385382,-0.0077383012316124475,10.02906116641629,-0.05062657742828322,-0.010082188348078518,-0.049366407698799776,607.2069529879999,169,0.44970414201183434,1.0107060503967806
5,7,0.02,0.05,10000,9303.48575713401,-0.6816705976777508,-0.15562377567308341,-0.01035528799974072,11.358247658611356,-0.07219595046447431,-0.014346749222004837,-0.06965142428659893,570.0807598660001,158,0.379746835443038,1.2515603521147238
5,7,0.02,0.07,10000,9136.038399971996,-0.7810432064484694,-0.20272646535304922,-0.012658255915467183,12.12642587960873,-0.09035823693992542,-0.01792343119154324,-0.08639616000280038,540.8748800280003,151,0.3509933774834437,1.3185665452259068
5,7,0.03,0.03,10000,9408.328148084001,-0.7095070358085702,-0.1148651067486663,-0.009712511495191062,10.006935326624689,-0.06098982276025715,-0.012133442055887884,-0.05916718519159986,583.7737799519997,162,0.5,0.7984453106339789
5,7,0.03,0.05,10000,9406.062744405997,-0.5583556192893406,-0.11974320693896966,-0.00962373218747357,10.975976008978455,-0.061230638814510255,-0.012181057524598814,-0.059393725559400264,542.9361066299999,150,0.4533333333333333,0.960300236904438
5,7,0.03,0.07,10000,9032.447694093984,-0.713359665618587,-0.20529326415337049,-0.013441347316282498,13.512549523411709,-0.10176169982706557,-0.020162468696963063,-0.0967552305906016,513.9847469419998,144,0.4027777777777778,1.0223309303298957
