Lookback,Exit After,Stop Loss,Take Profit,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
5,5,0.01,0.03,10000,9073.528072092011,-1.3091733340136604,-0.17987056292290934,-0.011231643129954557,10.907679951597531,-0.09722392191103683,-0.01927210106592179,-0.0926471927907989,751.6626999080005,204,0.4068627450980392,1.1169094218426527
5,5,0.01,0.05,10000,9227.070871281994,-1.4168746334229432,-0.14743261447944503,-0.009719585608966203,10.993875848933168,-0.08044344356855797,-0.01597253197141648,-0.07729291287180058,728.6392597180003,195,0.36923076923076925,1.3751549615984913
5,5,0.01,0.07,10000,9290.012817289997,-1.390631525085818,-0.14913721035083638,-0.010676489923257934,9.584621316625684,-0.07364516048249072,-0.014632618384908088,-0.07099871827100032,696.3673997100002,187,0.35294117647058826,1.4984868916846887
5,5,0.02,0.03,10000,8989.766699931983,-0.8859851145672584,-0.18153071668367912,-0.011248589432947,12.248986764323668,-0.10649819591154708,-0.021090965073503654,-0.10102333000680173,722.8219600120002,197,0.4467005076142132,0.9470545205863513
5,5,0.02,0.05,10000,9120.003481257974,-0.8661874940099336,-0.1684843893138147,-0.011297836881106693,11.396433702624016,-0.09211490719099535,-0.018268681485606612,-0.08799965187420257,686.077199742,185,0.42162162162162165,1.0886645123019139
5,5,0.02,0.07,10000,9526.332126243984,-1.0163610066281217,-0.09671234970882753,-0.007462841867411166,9.780839434811966,-0.0485253259865414,-0.009665757104762522,-0.0473667873756016,675.4281597559998,177,0.4180790960451977,1.2349575620907456
5,5,0.03,0.03,10000,8805.964334625984,-0.8678788415811309,-0.19395222421864022,-0.011809769629076068,14.321047309198542,-0.12715583579064946,-0.025130211008807777,-0.11940356653740164,696.7244403180006,192,0.4739583333333333,0.8226600233059826
5,5,0.03,0.05,10000,9108.982456283984,-0.7088640386297826,-0.1747175266469725,-0.011182820397043467,12.127173208365193,-0.09332408320929698,-0.018506258503746185,-0.0891017543716016,659.4782797160002,178,0.4550561797752809,0.9512115759860573
5,5,0.03,0.07,10000,9447.719074316,-0.7693284284008551,-0.11604956947580251,-0.008555103070099757,10.281035735890876,-0.05681174841953772,-0.011306964877879327,-0.05522809256839992,647.5912596840001,171,0.4502923976608187,1.0656991787279713
5,7,0.01,0.03,10000,9041.497390236005,-1.2576327958630422,-0.19326359014004163,-0.011582963190219656,11.346922760398158,-0.10076029179400317,-0.019966049704987072,-0.09585026097639948,723.0932997640001,197,0.4010152284263959,1.134562512967035
5,7,0.01,0.05,10000,9708.738583225993,-0.7844627388038606,-0.061631751047242486,-0.0052859063314652,8.231576735607259,-0.02955872816926985,-0.005898973549555247,-0.029126141677400665,714.7711797740002,185,0.4,1.389165845634927
5,7,0.01,0.07,10000,9843.094503154009,-0.7765993622842624,-0.039602964874047415,-0.004101932236371208,6.372185841404421,-0.01581494934114529,-0.003160497251961522,-0.015690549684599136,680.0555398460002,176,0.3693181818181818,1.6386138050049637
5,7,0.02,0.03,10000,9137.859067591993,-0.7832405737610634,-0.16075781363693956,-0.010870663436449988,11.157922781885652,-0.09015897264731863,-0.017884260764827575,-0.08621409324080069,697.789520352,189,0.455026455026455,0.9524934224608521
5,7,0.02,0.05,10000,9890.921153648014,-0.3951091677111416,-0.02770723615330383,-0.002474947645449752,8.027878670389773,-0.01096781179293383,-0.0021928967449527906,-0.01090788463519857,658.2992403519999,170,0.45294117647058824,1.1746352402510025
5,7,0.02,0.07,10000,10268.461869004012,-0.25484423447048704,0.05187702220608134,0.005535284043417457,6.598000960918334,0.02649215040212579,0.005316722394241777,0.026846186900401154,651.758400996,163,0.4294478527607362,1.4161881711834579
5,7,0.03,0.03,10000,8989.431205292003,-0.7611567469151057,-0.1743867203382218,-0.011897352485239227,12.691477331813248,-0.10653551622380869,-0.021098277487888777,-0.10105687947079968,656.8675806520004,180,0.49444444444444446,0.7920288736372125
5,7,0.03,0.05,10000,9612.949451089986,-0.4806976018358907,-0.08860974739300148,-0.008465655715527612,7.775553376283434,-0.03947400231491431,-0.00786993973615476,-0.03870505489100142,609.4811399099999,161,0.484472049689441,0.9646031955839859
5,7,0.03,0.07,10000,9900.35803437401,-0.5820790245814986,-0.029542949845781236,-0.0031242269574011114,6.78270536925388,-0.010014171419158589,-0.002002417578946345,-0.009964196562598953,610.2023606259999,156,0.4551282051282051,1.169785782122592
5,9,0.01,0.03,10000,9049.232897322005,-1.2606845139345857,-0.1925721478792112,-0.01162248266523307,11.271053374570629,-0.09990510160162416,-0.019798279122066248,-0.09507671026779954,719.4077996780002,196,0.4030612244897959,1.1269580115715379
5,9,0.01,0.05,10000,9624.154525210013,-0.8307180804391209,-0.07918547349520177,-0.006243931244829271,8.926440665723613,-0.038309058215113455,-0.007638573948752634,-0.037584547478998684,711.5053597900002,184,0.391304347826087,1.4098490102048997
5,9,0.01,0.07,10000,9670.94077848401,-0.8118279274639637,-0.07821027987113345,-0.006391208034888965,8.229219579430529,-0.03345949989662168,-0.006674838864568439,-0.03290592215159904,664.8592795160002,172,0.36046511627906974,1.62650292141145
5,9,0.02,0.03,10000,9232.020932566,-0.736291017647322,-0.14237445715482913,-0.010382668128886592,10.351886293276642,-0.07990711583854149,-0.015866890219357055,-0.07679790674340002,696.4895803640003,188,0.4574468085106383,0.9691703606067245
5,9,0.02,0.05,10000,9757.964643456005,-0.5388159730249711,-0.05518656814414901,-0.00489842976636356,8.211271698024468,-0.024501254946172866,-0.004892137490122412,-0.024203535654399456,652.835800544,169,0.4437869822485207,1.1791530292543195
5,9,0.02,0.07,10000,9943.654405760019,-0.39282566562804794,-0.01955717453486333,-0.0015736165008539667,8.605110378917203,-0.0056504934362310135,-0.0011303569680921968,-0.005634559423998144,623.7757802399998,157,0.40764331210191085,1.433349061454229
5,9,0.03,0.03,10000,9025.316761159995,-0.725413292229132,-0.16664530941508435,-0.011565238100109636,12.575087871351805,-0.10255149120155499,-0.02031735283406838,-0.09746832388400054,657.9020607840004,180,0.49444444444444446,0.8007979791818266
5,9,0.03,0.05,10000,9423.866140642005,-0.6776423929089744,-0.12349677119632022,-0.00997103029400452,9.805086775645409,-0.05933967027716187,-0.011807103118082814,-0.05761338593579949,602.1045003579999,160,0.46875,0.982644955800803
5,9,0.03,0.07,10000,9627.627021616025,-0.7268418870724033,-0.09247034201071413,-0.007131085559850714,9.605290997751345,-0.03794831275005372,-0.0075669165159663095,-0.037237297838397534,587.2831403839997,151,0.423841059602649,1.2457283287688738
5,11,0.01,0.03,10000,9049.232897322005,-1.2606845139345857,-0.1925721478792112,-0.01162248266523307,11.271053374570629,-0.09990510160162416,-0.019798279122066248,-0.09507671026779954,719.4077996780002,196,0.4030612244897959,1.1269580115715379
5,11,0.01,0.05,10000,9518.516322152009,-0.8618305402235958,-0.10196857882294373,-0.007099226111985122,9.978451308379029,-0.04934610484985772,-0.009828441949362112,-0.04814836778479912,707.5435998480001,184,0.3858695652173913,1.4017989975297132
5,11,0.01,0.07,10000,9812.375967318016,-0.7580612838508684,-0.04759652307134551,-0.0043054344030288745,7.349476010952074,-0.01894065023873105,-0.0037839615940034443,-0.018762403268198433,663.6840796820003,171,0.3567251461988304,1.7180059207121445
5,11,0.02,0.03,10000,9214.364966578003,-0.7667282983039738,-0.14600713467138884,-0.010801592817251082,10.250311954617569,-0.08182141726065151,-0.016243902741794717,-0.07856350334219969,689.9654603520002,187,0.45454545454545453,0.9774772921550428
5,11,0.02,0.05,10000,9516.724098366001,-0.6325849490362833,-0.10713085524064682,-0.00869323444935227,9.04521925570364,-0.0495344107237747,-0.009865761889714872,-0.048327590163399874,635.7462206340002,167,0.4311377245508982,1.1693501886511724
5,11,0.02,0.07,10000,9950.996216506013,-0.4726499897008061,-0.018750308360137732,-0.0016835312489232464,7.700605152641824,-0.004912424573532576,-0.000982782037069789,-0.00490037834939867,605.2236404939998,153,0.39869281045751637,1.4909064913936796
5,11,0.03,0.03,10000,8971.630407227995,-0.762185625947784,-0.17691250023871175,-0.011904061542998246,12.921481756425095,-0.10851767120731894,-0.021486575674773804,-0.10283695927720055,653.6184407160005,180,0.4888888888888889,0.8077170656806786
5,11,0.03,0.05,10000,9212.118225747998,-0.7496315282066331,-0.17075483106144135,-0.011469187174758639,11.803129431649607,-0.08206527723302812,-0.01629191942627074,-0.07878817742520022,588.4624002520002,158,0.45569620253164556,0.982788215253269
5,11,0.03,0.07,10000,9854.996647440017,-0.628665983885717,-0.04542546571588301,-0.004382032483801977,6.939161203375453,-0.014606492578154932,-0.0029193492363849935,-0.014500335255998288,576.7234005599998,147,0.41496598639455784,1.3639433991350458
5,13,0.01,0.03,10000,9049.232897322005,-1.2606845139345857,-0.1925721478792112,-0.01162248266523307,11.271053374570629,-0.09990510160162416,-0.019798279122066248,-0.09507671026779954,719.4077996780002,196,0.4030612244897959,1.1269580115715379
5,13,0.01,0.05,10000,9311.243365329989,-1.2437030389408146,-0.1455098131356949,-0.009531256318840036,10.652660318656151,-0.0713624590293804,-0.014182298290430113,-0.06887566346700114,692.7068196700002,183,0.366120218579235,1.4372161068343692
5,13,0.01,0.07,10000,9710.340670232,-1.1506410917853933,-0.07157176733642275,-0.006677638748915381,7.202607630199622,-0.02939372683334329,-0.005866141351040101,-0.028965932976799922,641.6692997680004,167,0.3413173652694611,1.785467301967718
5,13,0.02,0.03,10000,9184.177238629989,-0.8015922975649752,-0.15172168925586285,-0.011151959771039754,10.326509016039797,-0.08510295497173712,-0.016889849951425492,-0.0815822761370011,686.3032803,187,0.44919786096256686,0.9908431235611084
5,13,0.02,0.05,10000,9432.748408485999,-0.7335005846196304,-0.12748810211631761,-0.009688491359741381,9.610180874679903,-0.05839758510298724,-0.011620745283620632,-0.05672515915140011,626.5719605140002,165,0.41818181818181815,1.2057316501287998
