Short Period,Long Period,Exit After,Stop Loss,Take Profit,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
20,60,15,0.03,0.03,10000,9854.449693064003,-2.044297572477029,-0.34130782871869236,-0.06147927638739852,3.594126201199275,-0.014661994327590716,-0.0029327519232018513,-0.014555030693599655,66.302618936,17,0.47058823529411764,0.7750710929345099
20,60,15,0.03,0.05,10000,9627.063135662005,-1.7074663867734465,-0.5267621133618948,-0.1039860953074403,5.471666793834938,-0.03800688403316182,-0.007584552679492252,-0.03729368643379948,65.80597733800002,17,0.4117647058823529,0.5824317628308734
20,60,15,0.03,0.07,10000,9506.013151911999,-2.1893038999342243,-0.7885397753361433,-0.11561282185238683,6.558048597957198,-0.05066053126520924,-0.010096895147744778,-0.049398684808800136,65.21222008800001,17,0.23529411764705882,1.220582812836272
20,60,20,0.01,0.03,10000,9739.236608018,-1.7664575034940155,-0.7443288253772701,-0.10344431866603296,3.5930130256849977,-0.026422355411444828,-0.00527888989787645,-0.026076339198200002,70.44688898199999,18,0.2777777777777778,0.976547991568243
20,60,20,0.01,0.05,10000,9532.654702516007,-1.68838105722255,-0.665382890237345,-0.1259475785449391,5.348727582623769,-0.04786185142089295,-0.00954177428400066,-0.04673452974839929,69.884545484,18,0.2222222222222222,0.6729108241593397
20,60,20,0.01,0.07,10000,9415.172451896002,-2.276699080907321,-0.8824767276490688,-0.13036491807526432,6.505784727776641,-0.0602626143351004,-0.011999113799521302,-0.05848275481039982,69.301112104,18,0.1111111111111111,1.2134826704482797
20,60,20,0.02,0.03,10000,9896.410243004007,-1.7144250083197348,-0.30346598891058757,-0.04718604654248562,3.1541771083616372,-0.010413003326166764,-0.002083737634262121,-0.01035897569959925,71.06611099599999,18,0.4444444444444444,0.9609848854986377
20,60,20,0.02,0.05,10000,9711.969466100001,-1.1969031294831711,-0.4060429930607128,-0.08954139445253395,4.627658768364416,-0.029226002617183024,-0.0058373892187374874,-0.028803053389999878,70.29993790000002,18,0.3888888888888889,0.8247272981483927
20,60,20,0.02,0.07,10000,9632.100636344003,-1.605429332794769,-0.5804285713662184,-0.09809678784530032,5.421591717194756,-0.03748375635674613,-0.007480550158161188,-0.03678993636559971,70.178519656,18,0.2222222222222222,1.7978320789641098
20,60,20,0.03,0.03,10000,9844.450639564002,-2.086198345868509,-0.385727747726357,-0.06551794508040287,3.6027362653060995,-0.0156771834183441,-0.0031354955140186157,-0.01555493604359981,66.245922436,17,0.47058823529411764,0.7584502708457775
20,60,20,0.03,0.05,10000,9617.838473162004,-1.74740424749297,-0.5532393739255616,-0.10483239080853286,5.563364187210609,-0.03896554450272214,-0.007775114781744931,-0.038216152683799555,65.82438983800002,17,0.4117647058823529,0.5740219989553157
20,60,20,0.03,0.07,10000,9496.788489412002,-2.1889505965535916,-0.8218823589628264,-0.1161882310007396,6.649745991332832,-0.05163140528670418,-0.010289396256681821,-0.05032115105879984,65.230632588,17,0.23529411764705882,1.2065140644890475
20,70,5,0.01,0.03,10000,9740.48148644,-2.2447816071448994,-0.586119078864333,-0.18788669094713784,2.5951851356000044,-0.02629454263534027,-0.005253421533077335,-0.025951851356000043,54.427227560000006,14,0.35714285714285715,0.3794384360001633
20,70,5,0.01,0.05,10000,9807.001938524003,-2.2480077433533037,-0.423558247371557,-0.18931463550901964,1.9299806147599703,-0.019488478916501257,-0.0038962821563413093,-0.019299806147599703,54.536817475999996,14,0.35714285714285715,0.6412302319393269
20,70,5,0.01,0.07,10000,9758.644884524003,-2.0990775448289156,-0.5591696809902061,-0.1882756998408279,2.4135511547599706,-0.024431546007507306,-0.004882121094210828,-0.024135511547599707,54.572871476,14,0.2857142857142857,0.71758933496585
20,70,5,0.02,0.03,10000,9727.513596515997,-2.2391609206195504,-0.6477197647791354,-0.18426090471676543,2.7248640348400297,-0.027626769378435764,-0.005518853088819844,-0.027248640348400296,54.281079484,14,0.35714285714285715,0.45467671062819515
20,70,5,0.02,0.05,10000,9775.836674700004,-2.13868244885826,-0.5109414181888252,-0.18424689813962217,2.2416332529999634,-0.02267139746582193,-0.004531191240788111,-0.022416332529999635,54.46409330000001,14,0.35714285714285715,0.5964360999388524
20,70,5,0.02,0.07,10000,9747.940944600003,-2.096051622547735,-0.6062489815461086,-0.18434801145567375,2.520590553999973,-0.025529015456248232,-0.005100866595761535,-0.02520590553999973,54.519773400000005,14,0.2857142857142857,0.8189620845592291
20,70,5,0.03,0.03,10000,9753.833664892,-2.670452393618233,-0.6174901068915797,-0.17892713191217066,2.520123221100002,-0.02492468886655737,-0.004980419330749651,-0.024616633510800057,54.336823108,14,0.42857142857142855,0.4115664992263466
20,70,5,0.03,0.05,10000,9802.156743076004,-2.3815707612765413,-0.4639520600078512,-0.17776407902627134,2.0368924392599546,-0.01998265570656919,-0.003994884062116878,-0.01978432569239958,54.519836923999996,14,0.42857142857142855,0.5260160382146167
20,70,5,0.03,0.07,10000,9756.784847224002,-2.518510506768598,-0.5830889347104018,-0.18431725619824726,2.432151527759979,-0.024622168231173365,-0.004920119000596171,-0.024321515277599792,54.440558775999996,14,0.2857142857142857,0.8387505429635681
20,70,10,0.01,0.03,10000,9718.964250439996,-2.342960465461015,-0.6537815048343018,-0.18766642398833633,2.8103574956000377,-0.028506038796176775,-0.00569399906961043,-0.028103574956000375,54.31846356,14,0.2857142857142857,0.4520573723090628
20,70,10,0.01,0.05,10000,9829.190727524001,-1.8698417831181176,-0.37709732716460465,-0.1901803701583487,1.7080927247599902,-0.01722848902726302,-0.0034452273999913516,-0.0170809272475999,54.492528476000004,14,0.35714285714285715,0.7836005525832469
20,70,10,0.01,0.07,10000,9665.931650441995,-1.7789390778127498,-0.5975517559172246,-0.18781501001769513,3.3406834955800515,-0.03397759072774977,-0.0067832112848931845,-0.03340683495580051,54.535564558000004,14,0.21428571428571427,0.7748263491511446
20,70,10,0.02,0.03,10000,9705.479641515998,-2.3249764189676365,-0.7129842039096658,-0.1843421073347834,2.9452035848400193,-0.0298944554906463,-0.005970501781146326,-0.029452035848400192,54.262534484,14,0.2857142857142857,0.5591923588201879
20,70,10,0.02,0.05,10000,9797.3248757,-1.8061897626405627,-0.4651427048377584,-0.18433149146231134,2.0267512429999988,-0.020475716448468025,-0.004093253558160452,-0.02026751242999999,54.48239230000001,14,0.35714285714285715,0.7227307567918726
20,70,10,0.02,0.07,10000,9590.938183419998,-1.635624778206386,-0.7885027442509233,-0.18535575145126637,4.0906181658000245,-0.041766379538526154,-0.008331653929590439,-0.040906181658000244,54.472944580000004,14,0.14285714285714285,1.0414116592414253
20,70,10,0.03,0.03,10000,9732.991812391994,-2.6897319373569357,-0.6718149198484527,-0.179374814194393,2.7285417461000545,-0.02706376077145521,-0.005406688445818551,-0.026700818760800576,54.263925607999994,14,0.35714285714285715,0.49994245620737
20,70,10,0.03,0.05,10000,9824.345532076002,-2.023387550093583,-0.4161198161170596,-0.17712463291452651,1.8150045492599747,-0.01772154996878101,-0.003543651222196917,-0.01756544679239978,54.475547924,14,0.42857142857142855,0.6224298701305272
20,70,10,0.03,0.07,10000,9657.728148797996,-2.2485994373198754,-0.6633160453546171,-0.16239310260715503,3.8860739120600374,-0.03482665371292528,-0.006952125783143589,-0.03422718512020038,54.609790202000006,14,0.21428571428571427,1.090597335163385
