up_days,down_days,trail_percent,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
3,3,0.01,10000,9313.282527453995,-1.2015867267819,-0.1679667968533873,-0.010194042687360455,9.188903039778623,-0.0711434830249555,-0.014139088966860239,-0.06867174725460046,691.1073415459996,194,0.4484536082474227,0.8896554176536919
3,3,0.02,10000,8956.113382727994,-1.33597173151423,-0.29601220378064813,-0.012455598554026304,13.03550770975598,-0.11024873436357921,-0.02182555973342197,-0.10438866172720063,593.5864012720001,173,0.4161849710982659,0.917578960392205
3,3,0.03,10000,9195.233103957982,-0.7279576908882701,-0.24033061043731208,-0.012440512638511701,12.74540442183353,-0.08389988409455255,-0.01665308331972202,-0.08047668960420179,464.8868410420003,136,0.4411764705882353,0.939323314914117
3,3,0.04,10000,9711.758363491997,-0.3532613479886661,-0.10045650162222108,-0.0064163458648140706,10.61030297652308,-0.029247739186997378,-0.005837091619173829,-0.028824163650800257,388.3026405439998,111,0.45045045045045046,1.08115512678061
3,3,0.05,10000,9045.96465471401,-0.6403156681065939,-0.4514525812539781,-0.018704850540218396,15.087182142141096,-0.10026632922946689,-0.019869147995681694,-0.09540353452859908,311.6860603219999,91,0.3626373626373626,1.1906572349266935
3,3,0.06,10000,8939.330182144002,-0.5760614699195723,-0.5420731804092465,-0.018692102030439885,20.02409037486577,-0.11212443031308228,-0.02219273383353435,-0.10606698178559981,253.47059989200002,77,0.38961038961038963,1.0057623257139547
3,3,0.07,10000,9093.21561022,-0.7998785758256679,-0.5810778999866976,-0.02288461385612078,15.323942836271476,-0.09505649486087131,-0.018846539852907743,-0.09067843897799995,237.865599816,70,0.4142857142857143,0.9704635434064196
3,3,0.08,10000,9911.385547266003,-0.2651150587331494,-0.07218175834232346,-0.0049389452662749475,10.570481282048126,-0.008900941381085423,-0.0017800161350514563,-0.008861445273399658,187.7242997160001,53,0.49056603773584906,0.9631910959896626
3,3,0.09,10000,10814.689542576003,0.13655871010457551,1.2308671190922982,0.06252773471032652,7.172953768675554,0.07832025981087412,0.01580001446374614,0.08146895425760031,160.53993940000007,44,0.5454545454545454,1.1581001357281415
3,3,0.1,10000,10038.228603265994,-0.23574050202227867,0.015087097229205938,0.0008480356801105493,9.562938479350095,0.003815571765589408,0.0007640121892260867,0.0038228603265994024,150.081259734,41,0.4878048780487805,1.0687744286788672
3,4,0.01,10000,9477.947353071993,-0.8431075205492293,-0.20034022094911655,-0.011927460544229062,7.857264688033441,-0.0536173241093607,-0.01067460000501111,-0.052205264692800665,519.6224609279999,146,0.4452054794520548,0.8920617926924207
3,4,0.02,10000,9141.559962377984,-0.811274285217101,-0.34219970234643204,-0.01567102337873302,10.876190424250952,-0.08975404787038896,-0.017804657765238846,-0.08584400376220165,465.5397206219999,134,0.417910447761194,0.8697984905146886
3,4,0.03,10000,9464.635620329993,-0.47275558238744453,-0.2146637482115788,-0.013256996503278107,9.817689346651896,-0.05502280666176703,-0.010952877664692301,-0.05353643796700071,381.71442067,109,0.42201834862385323,1.0691396530655433
3,4,0.04,10000,10023.675887823996,-0.17413448408700066,0.007554417084646436,0.0005188570809996909,10.686902745057525,0.0023647904600589517,0.0004734457938190547,0.0023675887823996163,328.33510021199993,93,0.4838709677419355,1.0611260091886523
3,4,0.05,10000,9418.667387703998,-0.37288933852071704,-0.27009159018945755,-0.015329504505936602,12.420571500633445,-0.05989148068653208,-0.011916242739674348,-0.05813326122960025,281.293400332,81,0.41975308641975306,1.0715770331905652
3,4,0.06,10000,9043.364485090002,-0.4159515560343804,-0.4864622422463119,-0.019577575586418813,18.537896724124916,-0.10055381027664333,-0.01992554494258331,-0.09566355149099981,236.004739892,72,0.3888888888888889,1.0209960389892827
3,4,0.07,10000,9072.495916132008,-0.4496063321723797,-0.618674506963357,-0.024473777579955287,16.046073106862217,-0.09733768302606528,-0.019294432274924698,-0.09275040838679925,215.36511990399998,64,0.40625,0.970595262111284
3,4,0.08,10000,9672.614640316006,-0.2612651222829067,-0.30386005564139856,-0.011559251166849773,14.97417350498462,-0.03328643328090049,-0.006640428674582088,-0.03273853596839944,176.87629972000002,51,0.47058823529411764,0.945803732402359
3,4,0.09,10000,10128.116737302,-0.14219429313329138,0.1465043827018987,0.006151063022024229,11.05126706035501,0.012730298536253808,0.002551331114562138,0.012811673730199981,156.78411973400003,44,0.5,1.018219083427622
3,4,0.1,10000,10254.033896199991,-0.14048206495837812,0.2947604964775232,0.021128074174098056,9.315741534249113,0.025086086018327958,0.005033829647036844,0.025403389619999144,114.89709983599998,32,0.5,1.0900115767884786
3,5,0.01,10000,9593.995357179998,-1.1277639465634715,-0.19624936122774367,-0.012490437955054752,6.567322664840361,-0.04144767384383016,-0.008261801162205219,-0.04060046428200021,459.65438081999986,129,0.4418604651162791,0.9266211828875937
3,5,0.02,10000,9280.65995143599,-0.7946855786595307,-0.35676537472992637,-0.015774806664418536,9.871869488571344,-0.07465243326805623,-0.014831262779064562,-0.07193400485640104,428.55976056399993,122,0.4262295081967213,0.8648838789764439
3,5,0.03,10000,9336.508135007987,-0.6319639733639256,-0.34199679344157324,-0.018450668760969933,9.425292159305876,-0.06865277200505289,-0.013647477435886462,-0.06634918649920128,350.8019009920001,101,0.40594059405940597,1.026326594410815
3,5,0.04,10000,9764.311397587999,-0.3173873523086808,-0.08660258553609917,-0.007739788622418376,8.8532245001109,-0.023851048551974674,-0.004762621179324713,-0.023568860241200126,317.449600448,89,0.47191011235955055,0.9871980235111023
