Lookback,Exit After,Stop Loss,Take Profit,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
5,5,0.01,0.03,10000,9304.553553053986,-1.349852182253995,-0.20093409780340168,-0.011882964482984882,8.136709796238577,-0.07208118330353415,-0.01432410686697026,-0.06954464469460145,660.6343399819999,190,0.4052631578947368,1.0999547196864194
5,5,0.01,0.05,10000,9679.34328088599,-1.6834438195129233,-0.11214817069139855,-0.0074195588078275095,6.18035125009594,-0.03259103689067125,-0.006502153585050922,-0.03206567191140093,635.4045401500001,177,0.384180790960452,1.4046447445239485
5,5,0.01,0.07,10000,9681.21076282199,-1.8517215348767946,-0.11441462777951565,-0.007811953079399185,6.007326972248777,-0.032398120723336934,-0.006463790038344501,-0.03187892371780108,615.6371802140001,172,0.37209302325581395,1.4761603629883584
5,5,0.02,0.03,10000,9309.856671005993,-1.6897035311472206,-0.19907139499820778,-0.012676621293616007,8.084352435873862,-0.07151139698942073,-0.014211686312048276,-0.06901433289940069,616.8913400300003,178,0.43820224719101125,0.9624800260369687
5,5,0.02,0.05,10000,9569.539376305995,-1.2691302848125912,-0.14598469327337366,-0.00999024386251846,6.637757611257502,-0.04400002073500746,-0.00876832585398182,-0.043046062369400534,587.3687007300001,166,0.41566265060240964,1.1736229672684897
5,5,0.02,0.07,10000,9537.970985267999,-1.3177064506533618,-0.16286290713776663,-0.01094466576034133,6.724164676217511,-0.04730431513689894,-0.009423693664847074,-0.04620290147320011,564.9671607680003,161,0.40372670807453415,1.2115430732190557
5,5,0.03,0.03,10000,8891.372009121997,-2.1615838621056143,-0.2986850872416891,-0.014633060770917434,12.21602599992729,-0.11750372364139176,-0.0232449852358759,-0.11086279908780033,571.8461999139998,168,0.4107142857142857,0.9134209384049897
5,5,0.03,0.05,10000,9010.790862039985,-1.7131787758786128,-0.29088291082696077,-0.01305866738693461,12.500893079030442,-0.10416224919481468,-0.02063315893333249,-0.09892091379600151,548.997379996,161,0.37888198757763975,1.093344877444092
5,5,0.03,0.07,10000,9080.834975823991,-1.882587166004539,-0.2807209960759557,-0.013578449640823307,11.507650122964929,-0.09641894691882603,-0.019114070637673248,-0.0919165024176009,531.6833602119999,156,0.3717948717948718,1.1705788004058981
5,7,0.01,0.03,10000,9282.228919179986,-1.1704014419651212,-0.17794306102671628,-0.012116883832251077,8.346328980301006,-0.07448338977933326,-0.014797928487722342,-0.07177710808200136,651.918940856,188,0.4095744680851064,1.0827818530372757
5,7,0.01,0.05,10000,9789.877780831988,-1.3279131531607544,-0.056536347790714266,-0.005686473771193153,5.607786090360598,-0.021236120612087888,-0.00424157660863301,-0.02101222191680117,599.700161204,166,0.3674698795180723,1.5795704381542552
5,7,0.01,0.07,10000,9918.268041733987,-1.0723274293144096,-0.021467982421536073,-0.002318363246697344,5.252819302896776,-0.008206779507459112,-0.0016413111727431667,-0.008173195826601296,555.4627213140001,154,0.35064935064935066,1.7898735909797037
5,7,0.02,0.03,10000,9080.87477666998,-1.653605587154881,-0.23692806570632846,-0.013437738975227808,10.66711741129255,-0.09641456397839472,-0.019113210121427023,-0.09191252233300201,598.4748603300002,172,0.4418604651162791,0.8861651079320471
5,7,0.02,0.05,10000,9597.34698779799,-0.9591740282398116,-0.1180003783577109,-0.00921320982006474,7.374284246150435,-0.04109838815116524,-0.008192463717913356,-0.040265301220201034,541.9108412380002,152,0.40789473684210525,1.2312438433931967
5,7,0.02,0.07,10000,9636.83624053599,-0.8587151704249432,-0.10335601533894906,-0.008684225077413493,7.572320127276748,-0.03699222905375187,-0.007376977793638287,-0.03631637594640106,505.86180150000007,142,0.4014084507042254,1.2802929151883775
5,7,0.03,0.03,10000,8908.826683775997,-2.032327600468563,-0.2686463970748099,-0.015187186250612212,12.108925422704184,-0.1155425455051604,-0.022861487550945074,-0.10911733162240034,550.8612602600001,161,0.4409937888198758,0.8473424254313072
5,7,0.03,0.05,10000,9041.603452505982,-0.9513178467066,-0.2545568582009589,-0.013966124131538532,12.60124471595373,-0.10074856125388174,-0.01996374861050744,-0.09583965474940177,497.52434053,145,0.4068965517241379,1.0124469744445277
5,7,0.03,0.07,10000,9276.809817076008,-0.751168476926992,-0.21898054113397636,-0.013174062538485371,10.701456518598766,-0.07506737500992641,-0.014913081846142167,-0.07231901829239923,466.78828096,135,0.4074074074074074,1.0913169609273783
5,9,0.01,0.03,10000,9370.505342337987,-1.2143112326150955,-0.15814323594189902,-0.012338831781599488,7.252692779786414,-0.06501806625156663,-0.012929626589223212,-0.06294946576620132,646.2925606979999,186,0.3924731182795699,1.214408641863944
5,9,0.01,0.05,10000,9771.402743143995,-1.1664328112639935,-0.06374775811717837,-0.005988311241477794,5.95412902457193,-0.02312506066984514,-0.004617989837366282,-0.02285972568560046,585.0851408919999,162,0.3395061728395062,1.7734212714988213
5,9,0.01,0.07,10000,10006.192324433996,-1.054553400305273,0.004015166673286886,0.0004295162179602908,5.235168884473883,0.000619040798101328,0.000123914174838029,0.0006192324433995964,536.008460614,149,0.31543624161073824,2.174958802679909
5,9,0.02,0.03,10000,9264.854512465987,-2.648580852815612,-0.20807201734284553,-0.013863681357461466,8.46504801603765,-0.07635693629787907,-0.01516731682434936,-0.07351454875340133,578.1280605520001,167,0.4311377245508982,0.9947545436109344
5,9,0.02,0.05,10000,9783.740727040005,-1.1766764703591164,-0.0662688431598196,-0.0068842845931515505,5.460851977960939,-0.02186319464958548,-0.00436655080852004,-0.021625927295999464,522.897000996,145,0.4,1.3689336976922653
5,9,0.02,0.07,10000,9854.221314250006,-1.182732840714902,-0.04723276877239047,-0.0054503082570416805,5.024098468896207,-0.014685169793244723,-0.0029350510803922915,-0.014577868574999412,481.5767607860001,134,0.3805970149253731,1.5237993439627324
5,9,0.03,0.03,10000,9125.007533567992,-3.143407591160433,-0.23865867452432357,-0.014402371759884259,10.389705991729787,-0.09156636792933895,-0.01816088638654392,-0.08749924664320079,538.8505204680001,157,0.445859872611465,0.8984701863909854
5,9,0.03,0.05,10000,9501.270548425999,-0.8805870746010693,-0.15046486592652097,-0.011136157785850278,8.616561446924536,-0.05115956139062761,-0.010187788592902775,-0.049872945157400136,464.84740061000014,135,0.4222222222222222,1.127632747333554
5,9,0.03,0.07,10000,9817.318248622021,-0.6650748648931878,-0.06555618829514177,-0.006087531236163558,6.519720832115919,-0.01843709869543452,-0.0036835476193773204,-0.01826817513779788,433.974760396,123,0.4065040650406504,1.3457465851898993
5,11,0.01,0.03,10000,9323.168759459983,-1.2847868413659633,-0.17005684314860106,-0.012556515734366563,7.721220402849052,-0.07008252643175679,-0.013929709452463572,-0.06768312405400174,642.4892405759999,185,0.3837837837837838,1.23882167651984
5,11,0.01,0.05,10000,9798.424495291993,-1.2253355864259639,-0.0565063660577965,-0.0060875235803343935,5.266381699273279,-0.020363486028255034,-0.004067636735482781,-0.020157550470800742,572.7334807439998,159,0.3333333333333333,1.8443628418370488
5,11,0.01,0.07,10000,9960.935100193983,-1.655435242228742,-0.009820556565260123,-0.0012595159161025503,4.524843509137923,-0.0039141402428674735,-0.0007831430174652316,-0.003906489980601691,517.3656208539999,144,0.2986111111111111,2.311029320056723
5,11,0.02,0.03,10000,9431.576752713987,-3.052321422264274,-0.1621331714871759,-0.011982201168991723,7.671673454753254,-0.0585218043118385,-0.011645319619613346,-0.056842324728601304,575.5158403040002,164,0.4451219512195122,1.007103343330887
5,11,0.02,0.05,10000,10118.702902386001,-0.4218539687960658,0.04122078792318466,0.005025988989185703,4.679648791865327,0.011800390949591346,0.0023647443634564344,0.011870290238600137,505.59758066200004,137,0.4233576642335766,1.4236637210934735
5,11,0.02,0.07,10000,10021.304741171993,-0.7726646509623976,0.009838158352387093,0.0015561464070536087,3.7462445503140085,0.002128207875426031,0.00042607039639302986,0.0021304741171992644,454.2259608760001,126,0.3968253968253968,1.5288986474781496
5,11,0.03,0.03,10000,9320.334980685993,-2.4482156588088024,-0.18952488678840576,-0.013107032392762097,8.987580622713507,-0.07038652280875857,-0.013989707605263663,-0.06796650193140068,522.8530203500004,151,0.45695364238410596,0.924076026702159
5,11,0.03,0.05,10000,9598.299895612001,-0.8893688428986517,-0.1223298598691871,-0.009713128167900986,8.288029237712847,-0.040999104410369025,-0.008172753806969779,-0.04017001043879991,451.0180004239999,129,0.4186046511627907,1.1866865437775487
