trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.05,0.95,10000,9228.522024586016,-1.4270194363699216,-0.2451792197699677,-0.020020971036481594,8.986620554872095,-0.08028618464816442,-0.015954127997996975,-0.07714779754139836,430.37822748400004,115,0.4260869565217391,0.8787026585607776
0.01,1.05,0.96,10000,8729.149213284021,-1.1909888273288698,-0.34686031653580207,-0.018501634259666937,13.5536144277863,-0.13591718341465453,-0.026859349298931964,-0.12708507867159788,507.9836567760001,139,0.39568345323741005,0.8416518472717207
0.01,1.05,0.97,10000,7918.0318324180025,-1.7227211894133057,-0.42904486934811,-0.014421531666776127,21.423666579224378,-0.23344242405827365,-0.04568618142472601,-0.20819681675819976,673.599562642,193,0.3626943005181347,0.8521050369985569
0.01,1.06,0.9,10000,9832.298460516007,-1.5612497558344207,-0.12044455263028751,-0.023860689041820756,3.6599706328591974,-0.01691236515809271,-0.0033821182816679628,-0.016770153948399275,195.153333484,50,0.46,0.9431860789840667
0.01,1.06,0.91,10000,9956.75401513201,-1.7031130058935375,-0.030804813594371268,-0.008088632500687299,2.7594948278560563,-0.004333976610347439,-0.0008677966215781791,-0.0043245984867990046,212.13446486799995,54,0.48148148148148145,1.0226451155837484
0.01,1.06,0.92,10000,9977.60133413001,-1.5164295470865161,-0.016935085639780967,-0.004201795106401717,2.8895976751361916,-0.0022423788402719854,-0.00044908789592584006,-0.002239866586999051,219.92414686999996,56,0.48214285714285715,1.0464592582290453
0.01,1.06,0.93,10000,10157.406783318003,-1.104739274886514,0.10746606403705831,0.022471248854022387,2.740625171362015,0.015618078715162072,0.003133480865440077,0.015740678331800335,247.3379176819999,62,0.5,1.1779748196396853
0.01,1.06,0.94,10000,9867.895132762007,-1.7848698044377007,-0.07348988712361572,-0.0107387300484929,4.6097229579284935,-0.013298521383604371,-0.002660387621250338,-0.013210486723799295,280.655232238,71,0.4788732394366197,0.9765622443498202
0.01,1.06,0.95,10000,9356.151043208005,-1.8539037293232874,-0.2695515405941727,-0.0242329245419669,7.938769439374982,-0.06655110040841086,-0.0132429117197883,-0.06438489567919951,332.73517386199995,88,0.3977272727272727,0.9447593982715078
0.01,1.06,0.96,10000,8834.562690606002,-1.210073727583435,-0.37933459365074573,-0.022320309991922166,12.500003895665882,-0.1239134858321415,-0.024516562290486366,-0.11654373093939975,418.3735924540002,114,0.35964912280701755,0.9219590317281846
