trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.06,0.97,10000,10548.97670573598,-0.07581408051285186,0.10818136089196463,0.014109731819240546,5.709956163548527,0.0534437675067693,0.010754663447826718,0.05489767057359804,617.8837182640002,161,0.5093167701863354,1.158078339826078
0.01,1.07,0.9,10000,10242.240291325998,-0.7518146578720132,0.1722070901042845,0.05638561074774507,2.2078947437707876,0.02393528113860534,0.004802353007796842,0.02422402913259975,176.28977967400002,47,0.48936170212765956,1.3192535879579301
0.01,1.07,0.91,10000,10215.878354371998,-0.7530967379051464,0.14919717218922032,0.04794334914149033,2.213582933980029,0.021358118301556005,0.004284167449204491,0.021587835437199828,184.21173962800003,49,0.4897959183673469,1.2798125158421765
0.01,1.07,0.92,10000,10269.727885402,-0.6397827967845271,0.16422452597129747,0.04040903095558652,2.8710824819134384,0.026615434529376713,0.005341530307849267,0.026972788540200052,212.182339598,56,0.48214285714285715,1.3413023729310025
0.01,1.07,0.93,10000,10419.362784588,-0.4882902130988481,0.24188836894284124,0.059651007257304094,2.7840950624090683,0.041080788350690844,0.00825658272257397,0.041936278458800005,231.677439412,61,0.5081967213114754,1.3283273178948634
0.01,1.07,0.94,10000,10487.765437850005,-0.2592485343677209,0.23594751687392562,0.05497298602888061,2.9712513553710935,0.0476242884050911,0.009578001349832293,0.048776543785000466,274.66489915,72,0.5277777777777778,1.2377523225564528
0.01,1.07,0.95,10000,10287.289430668,-0.4064271205926927,0.10402152752496133,0.019413756961393684,4.154720259656149,0.02832400433482452,0.005685401207225608,0.028728943066799913,323.31099933200005,85,0.5294117647058824,1.048681900536969
0.01,1.07,0.96,10000,10309.821275079988,-0.38612771980916044,0.09716100331853818,0.014552051194664534,4.828094944121152,0.030511869780784413,0.006125908053531839,0.03098212750799885,400.03895892,105,0.5047619047619047,1.1422930929993727
0.01,1.07,0.97,10000,10397.913549855984,-0.161103617443722,0.0892840238413595,0.009957838538574765,6.351069318488453,0.039020072820200376,0.007840792418966248,0.039791354985598444,571.9867581440003,149,0.5100671140939598,1.1111418054770916
0.01,1.08,0.9,10000,10460.123219578,-0.24152547286420223,0.5090446817285017,0.21740029097520683,1.3191639558893005,0.044985145647725135,0.009044834830393447,0.04601232195779994,146.49691942200002,39,0.5384615384615384,1.4512908049863955
