trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.03,0.9,10000,9716.705468338,-1.2278222287154648,-0.37650604751928657,-0.05393194729902274,2.9316270913000153,-0.0287384755626839,-0.005740294132115794,-0.028329453166200072,158.194720662,46,0.3695652173913043,0.8252256880038047
0.01,1.03,0.91,10000,9763.289206386005,-1.3064062402840528,-0.31443778579391535,-0.051455426200125366,2.5647049308199894,-0.02395574049274688,-0.004787269508194693,-0.02367107936139946,160.700980614,46,0.391304347826087,0.8804211030900737
0.01,1.03,0.92,10000,9763.289206386005,-1.3064062402840528,-0.31443778579391535,-0.051455426200125366,2.5647049308199894,-0.02395574049274688,-0.004787269508194693,-0.02367107936139946,160.700980614,46,0.391304347826087,0.8804211030900737
0.01,1.03,0.93,10000,9682.008174322002,-1.116667823903965,-0.3382633398999283,-0.05050141397352433,3.3768309710599897,-0.03231575719658527,-0.006452519231766723,-0.03179918256779984,165.541980678,48,0.3958333333333333,0.7517419802065823
0.01,1.03,0.94,10000,9805.651224318,-1.3169360096752523,-0.2315256165877404,-0.04390807926085095,2.3157101921400134,-0.01962621797678267,-0.003923765880748429,-0.019434877568199956,171.698980682,49,0.42857142857142855,0.8638928245573962
0.01,1.03,0.95,10000,9850.106004298003,-1.147160548102368,-0.17200499699468713,-0.03254291293125233,2.3157101921400134,-0.015102876010291302,-0.0030208055458963933,-0.014989399570199749,178.37428070200002,51,0.45098039215686275,0.8858538470115229
0.01,1.03,0.96,10000,9669.920285235998,-1.2606879773619744,-0.32189485990709216,-0.03952757175246169,3.5249543832336667,-0.03356502707512699,-0.006701124572732229,-0.033007971476400236,209.16990076399995,61,0.4098360655737705,0.7588975534585554
0.01,1.03,0.97,10000,9324.371218987993,-1.13219570337458,-0.4727836696206867,-0.03162216041543892,6.756287810120065,-0.06995355933678686,-0.013915230205430371,-0.06756287810120065,274.129001012,83,0.3493975903614458,0.669295433206741
0.01,1.04,0.9,10000,9801.998576870006,-1.7378510599429842,-0.41599351111440214,-0.09259825641273978,2.185215700639928,-0.019998791694416672,-0.0039981034723864314,-0.01980014231299938,86.77146012999998,25,0.36,0.6960663516668338
0.01,1.04,0.91,10000,9834.100274930006,-1.965874281744873,-0.34597097467458937,-0.09091854535429554,1.8641987200399308,-0.01672912729708132,-0.003345535918322903,-0.016589972506999402,88.62974007,25,0.4,0.7381606339797403
0.01,1.04,0.92,10000,9834.100274930006,-1.965874281744873,-0.34597097467458937,-0.09091854535429554,1.8641987200399308,-0.01672912729708132,-0.003345535918322903,-0.016589972506999402,88.62974007,25,0.4,0.7381606339797403
0.01,1.04,0.93,10000,9773.019900910007,-1.4556270374156899,-0.3583989799053875,-0.08062685610392079,2.671696802000006,-0.0229595753240609,-0.00458865521128976,-0.0226980099089993,95.43010009000002,27,0.4074074074074074,0.635846329747422
0.01,1.04,0.94,10000,9876.462292862001,-2.092352404263748,-0.21655717866997293,-0.059288625742207335,1.9016399421200185,-0.012430712879841163,-0.0024869973927975388,-0.012353770713799894,99.62774013800001,28,0.4642857142857143,0.7261042692636117
0.01,1.04,0.95,10000,9905.332742922004,-1.6347260922486526,-0.15476891740876467,-0.04109720641243102,1.9016399421200185,-0.009511819977994721,-0.0019035743215177678,-0.00946672570779956,110.13734007800002,31,0.4838709677419355,0.7758587557507738
0.01,1.04,0.96,10000,9754.529116702004,-1.4698423665091216,-0.3139880256260384,-0.04707279428006979,3.1092699671559494,-0.024853391052580366,-0.0049662081277688655,-0.02454708832979959,148.20086029799998,43,0.4186046511627907,0.7121843332855705
0.01,1.04,0.97,10000,9396.131934418005,-1.2299840668430466,-0.5123850172363054,-0.039619647450775834,6.038680655819953,-0.06228698474444917,-0.01239968448186392,-0.06038680655819953,220.67806058199994,66,0.3333333333333333,0.6288847096508607
0.01,1.05,0.9,10000,9886.385083640002,-2.268234553964623,-0.3768817760532583,-0.1549742802058759,1.4360384116000022,-0.011426526446297557,-0.0022863209028008602,-0.011361491635999846,45.26498036,13,0.38461538461538464,0.6611013346250074
0.01,1.05,0.91,10000,9918.486781700001,-2.7966720545305885,-0.27009275760438245,-0.0859904963864162,1.8595707617600055,-0.008184725500342577,-0.001638204232660463,-0.00815132182999987,47.1232603,13,0.46153846153846156,0.6785914215070135
0.01,1.05,0.92,10000,9918.486781700001,-2.7966720545305885,-0.27009275760438245,-0.0859904963864162,1.8595707617600055,-0.008184725500342577,-0.001638204232660463,-0.00815132182999987,47.1232603,13,0.46153846153846156,0.6785914215070135
0.01,1.05,0.93,10000,9857.406407680004,-1.7625669517378557,-0.3375580114344946,-0.0909314827345284,2.671696802000006,-0.01436200079851223,-0.0028728322706135607,-0.014259359231999587,53.923620320000005,15,0.4666666666666667,0.5425470440473904
0.01,1.05,0.94,10000,9960.848799632,-3.3094702493995696,-0.09837551857071887,-0.033116267294256096,1.9016399421200185,-0.003922804182042471,-0.0007854994845648925,-0.003915120036799999,58.121260368,16,0.5625,0.626617424467495
0.01,1.05,0.95,10000,9961.554461764,-1.9554738431970082,-0.08641307395166202,-0.02608764634941849,1.9016399421200185,-0.0038519631170327528,-0.0007713197927894876,-0.0038445538235999267,71.99566023599999,20,0.55,0.6890544836440655
0.01,1.05,0.96,10000,9810.750835544004,-1.5638365288878089,-0.30264764573865344,-0.048817597048980116,3.0988687790983978,-0.019106284573570047,-0.003820017144812532,-0.018924916445599592,110.05918045599999,32,0.4375,0.6776839492204273
0.01,1.05,0.97,10000,9472.554614406006,-1.2233831878716412,-0.5076039047579227,-0.042216935559631366,5.795262073019876,-0.05418646352538362,-0.010795824350834711,-0.05274453855939937,188.52536059399998,56,0.3392857142857143,0.6258043901859442
0.01,1.06,0.9,10000,9886.66696263,-2.276193412671849,-0.45051215514107423,-0.18269654900514193,1.4360384116000022,-0.011398015016766202,-0.0022806225929671263,-0.011333303736999915,38.28318037,11,0.36363636363636365,0.7229082422940191
