Lookback,Exit After,Stop Loss,Take Profit,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
5,5,0.01,0.03,10000,9511.37817391801,-0.6490168738032457,-0.09493340474927764,-0.006552757148774945,10.977758770717324,-0.05009630854334166,-0.009985006068273173,-0.04886218260819896,719.710179994,186,0.40860215053763443,1.2144648364895536
5,5,0.01,0.05,10000,9534.788601444,-0.6060431946436038,-0.0996948926002039,-0.006271295775916189,11.73362829910108,-0.047638024985131915,-0.00949736465163673,-0.04652113985560009,673.0599794680003,174,0.3563218390804598,1.5350033278214326
5,5,0.01,0.07,10000,9090.865004277986,-0.6654668148286734,-0.18441941299773665,-0.00938898705909374,15.369115000058057,-0.09531502934550541,-0.018912189995512422,-0.09091349957220136,656.2823386420005,173,0.3179190751445087,1.588162330687827
5,5,0.02,0.03,10000,9763.566738236019,-0.4595197393695478,-0.04821164014474177,-0.003927594376343854,9.947200030223279,-0.023927314836223432,-0.004781602581916076,-0.023643326176398114,677.7215006760001,174,0.4540229885057471,1.0997935867927333
5,5,0.02,0.05,10000,9709.757777032008,-0.5023234737631447,-0.06292067279873456,-0.004913465782167075,10.353368128705167,-0.029453756724721118,-0.005882745102830803,-0.029024222296799233,632.25077988,162,0.4074074074074074,1.3101259170629982
5,5,0.02,0.07,10000,9355.190749796007,-0.5623410060208115,-0.12637020560717488,-0.008420422234247407,13.272971387232886,-0.06665374333198784,-0.013263200442339996,-0.06448092502039926,612.4182591160003,159,0.3710691823899371,1.3675285336949041
5,5,0.03,0.03,10000,10474.487402824008,-0.03359143094643332,0.08353859354243694,0.007586968364088899,8.387112349678484,0.04635743632552123,0.009329478092467093,0.04744874028240083,704.5427010800003,171,0.52046783625731,1.039761237270504
5,5,0.03,0.05,10000,10481.998062850005,-0.035684957526163845,0.09361811550488124,0.008763016682471399,7.919699201062555,0.047074222578623474,0.009474413235702731,0.04819980628500052,658.9520200540003,159,0.4716981132075472,1.2635707879022948
5,5,0.03,0.07,10000,10135.200922312006,-0.14360738178411403,0.01850527834254476,0.0014349136446742364,10.756024247251307,0.01342951131252554,0.002693794138091881,0.013520092231200579,638.1394795919998,156,0.4358974358974359,1.3248867492930139
5,7,0.01,0.03,10000,9519.605679978007,-0.6501291276689165,-0.0947255932558221,-0.006415165739226039,11.153832060895674,-0.049231665218988085,-0.009813517065149567,-0.04803943200219928,710.5327199339999,184,0.40217391304347827,1.2521633526005165
5,7,0.01,0.05,10000,9526.23143049401,-0.5874311209551488,-0.09952009186639542,-0.006901857814604575,11.080343800331576,-0.0485358962963766,-0.009675500191701993,-0.047376856950599,668.186919418,171,0.3391812865497076,1.6661711874124066
5,7,0.01,0.07,10000,8935.037946225995,-0.6765519843063402,-0.2191166075908987,-0.010941582531617304,16.091646642356178,-0.11260469747214302,-0.0223042426018721,-0.10649620537740047,630.488858694,167,0.2934131736526946,1.721373394886807
5,7,0.02,0.03,10000,9582.370988876017,-0.598444584555667,-0.08414961855657627,-0.00667226057117998,10.184986528182252,-0.042660038013144115,-0.008509162389678875,-0.041762901112398325,648.1072400359998,170,0.45294117647058824,1.038892162921512
5,7,0.02,0.05,10000,9492.945198333995,-0.6901082626030567,-0.1067510891918169,-0.008596918163119197,10.328171317205776,-0.05203618096114779,-0.01036964253894167,-0.0507054801666005,606.3130795779999,158,0.3924050632911392,1.3126533873537152
5,7,0.02,0.07,10000,9143.725471962001,-0.6384694990562843,-0.17206759191096757,-0.01071855262391738,14.488854646830061,-0.08951718970354021,-0.017772081451292585,-0.08562745280379987,571.9113589579998,152,0.3684210526315789,1.306744360513736
5,7,0.03,0.03,10000,9770.036367690005,-0.34584943502324345,-0.05435092232932064,-0.003353640031916143,12.257754445521888,-0.023264904562453826,-0.004649535625550354,-0.022996363230999486,650.2323802220002,165,0.48484848484848486,0.9805164525556509
