Date,Open,High,Low,Close,Adj Close,Volume
2019-07-30,29.909000,30.093000,29.709999,29.955999,29.955999,11164000
2019-07-31,30.003000,30.083000,28.667000,28.999001,28.999001,20819000
2019-08-01,28.913000,29.782000,28.232000,28.534000,28.534000,21911000
2019-08-02,28.207001,28.384001,27.591000,27.853001,27.853001,20080000
2019-08-05,27.195000,27.224001,26.408001,26.766001,26.766001,27765000
2019-08-06,27.013000,27.218000,26.455999,26.643999,26.643999,22199000
2019-08-07,26.403000,27.271999,26.299999,27.004999,27.004999,22244000
2019-08-08,27.038000,27.256001,26.250000,27.098000,27.098000,29163000
2019-08-09,26.958000,28.055000,26.958000,27.573000,27.573000,30735000
2019-08-12,27.337999,27.820999,27.254000,27.563999,27.563999,20040000
2019-08-13,27.530001,28.549999,27.202999,28.370001,28.370001,22340000
2019-08-14,27.879000,28.014999,27.038000,27.156000,27.156000,27108000
2019-08-15,27.200001,27.278000,26.485001,26.864000,26.864000,20010000
2019-08-16,27.215000,27.575001,27.198000,27.378000,27.378000,17458000
2019-08-19,27.950001,28.007000,27.561001,27.878000,27.878000,17489000
2019-08-20,27.816000,28.496000,27.701000,28.037001,28.037001,17920000
2019-08-21,28.464001,28.826000,28.405001,28.750000,28.750000,19381000
2019-08-22,28.839001,28.941000,28.455000,28.761999,28.761999,12294000
2019-08-23,28.399000,28.548000,27.105000,27.212999,27.212999,25742000
2019-08-26,27.695000,27.795000,27.500000,27.722000,27.722000,14249000
2019-08-27,27.915001,28.021999,27.490999,27.556999,27.556999,14298000
2019-08-28,27.433001,27.641001,27.047001,27.606001,27.606001,17202000
2019-08-29,28.149000,28.549000,28.105000,28.337000,28.337000,16429000
2019-08-30,28.535999,28.590000,27.990000,28.264000,28.264000,16720000
2019-09-03,28.000000,28.084999,27.093000,27.405001,27.405001,22210000
2019-09-04,27.879000,28.434999,27.820000,28.302000,28.302000,19865000
2019-09-05,28.836000,29.368000,28.836000,29.101999,29.101999,20938000
2019-09-06,29.184999,29.330000,28.930000,29.191000,29.191000,13748000
2019-09-09,29.500000,29.719999,29.040001,29.261000,29.261000,21686000
2019-09-10,29.135000,29.445000,28.882000,29.444000,29.444000,20850000
2019-09-11,29.632000,29.878000,29.455000,29.801001,29.801001,19260000
2019-09-12,30.143000,30.233000,29.646999,30.058001,30.058001,33109000
2019-09-13,29.764999,29.799000,28.389000,29.032000,29.032000,62557000
2019-09-16,28.680000,29.027000,28.570000,28.865999,28.865999,22176000
2019-09-17,28.802000,28.930000,28.375000,28.882999,28.882999,21912000
2019-09-18,28.849001,29.076000,28.388000,28.774000,28.774000,16510000
2019-09-19,28.850000,29.195000,28.723000,29.063999,29.063999,19421000
2019-09-20,28.767000,28.840000,28.181999,28.426001,28.426001,35524000
2019-09-23,28.362000,28.716000,28.208000,28.546000,28.546000,14850000
2019-09-24,28.732000,28.889999,27.975000,28.231001,28.231001,20292000
2019-09-25,27.174999,27.721001,27.000000,27.577000,27.577000,55588000
2019-09-26,27.525999,27.865999,27.268000,27.691000,27.691000,27477000
2019-09-27,27.663000,28.128000,27.296000,27.414000,27.414000,28660000
2019-09-30,27.579000,27.672001,27.250000,27.607000,27.607000,19826000
2019-10-01,27.827000,27.965000,27.337999,27.485001,27.485001,19429000
2019-10-02,27.346001,27.379999,26.832001,27.007000,27.007000,19543000
2019-10-03,27.000000,27.450001,26.722000,27.443001,27.443001,17096000
2019-10-04,27.849001,28.170000,27.520000,28.143000,28.143000,25884000
2019-10-07,28.000999,28.101999,27.570000,27.608000,27.608000,18658000
2019-10-08,27.406000,27.490000,26.891001,27.033001,27.033001,22757000
2019-10-09,27.368000,27.490999,27.202000,27.315001,27.315001,16329000
2019-10-10,27.455999,27.878000,27.365000,27.445000,27.445000,17340000
2019-10-11,27.948999,28.408001,27.909000,28.091000,28.091000,23697000
2019-10-14,28.042000,28.264999,27.988001,28.166000,28.166000,13312000
2019-10-15,28.264000,29.062000,28.219999,29.032000,29.032000,21230000
2019-10-16,28.900000,29.010000,28.653999,28.848000,28.848000,20046000
2019-10-17,29.014000,29.171000,28.832001,28.943001,28.943001,13125000
2019-10-18,28.950001,28.993999,28.400000,28.673000,28.673000,16981000
2019-10-21,28.844000,29.190001,28.705999,28.957001,28.957001,13031000
2019-10-22,28.959000,29.086000,28.724001,28.746000,28.746000,13046000
2019-10-23,28.296000,28.354000,27.875999,28.032000,28.032000,20957000
2019-10-24,28.289000,28.350000,27.870001,28.231001,28.231001,16896000
2019-10-25,28.326000,29.136999,28.322001,28.982000,28.982000,20869000
2019-10-28,29.115999,29.247999,28.832001,29.155001,29.155001,12999000
2019-10-29,29.228001,29.370001,28.806999,28.816000,28.816000,13272000
2019-10-30,29.000999,29.097000,28.652000,29.024000,29.024000,17281000
2019-10-31,28.980000,29.408001,28.780001,29.285000,29.285000,27881000
2019-11-01,29.299000,29.659000,29.209000,29.659000,29.659000,21234000
2019-11-04,29.952000,30.546000,29.910000,30.500000,30.500000,34075000
2019-11-05,30.500000,31.677999,30.447001,31.403999,31.403999,38711000
2019-11-06,31.205999,31.427999,30.871000,31.316000,31.316000,18076000
2019-11-07,31.558001,31.950001,31.065001,31.174000,31.174000,23981000
2019-11-08,30.987000,31.360001,30.513000,31.341000,31.341000,17830000
2019-11-11,31.120001,31.323999,31.084000,31.275000,31.275000,9154000
2019-11-12,31.400000,31.639999,31.326000,31.552999,31.552999,16875000
2019-11-13,31.247999,31.570999,31.200001,31.367001,31.367001,12625000
2019-11-14,31.075001,31.184000,30.611000,30.896999,30.896999,17268000
2019-11-15,31.226999,31.306000,31.007999,31.291000,31.291000,18120000
2019-11-18,31.181999,31.341000,30.802999,31.107000,31.107000,15850000
2019-11-19,31.665001,32.567001,31.665001,31.770000,31.770000,31743000
2019-11-20,31.590000,31.683001,30.900000,31.167000,31.167000,19927000
2019-11-21,31.114000,31.570000,30.980000,31.525000,31.525000,19317000
2019-11-22,31.664000,31.948000,31.371000,31.492001,31.492001,13216000
2019-11-25,31.660999,32.018002,31.627001,31.962000,31.962000,19636000
2019-11-26,31.900000,32.018002,31.605000,31.627001,31.627001,30793000
2019-11-27,31.794001,31.993999,31.646999,31.844000,31.844000,20182000
2019-11-29,31.684999,31.778999,31.500000,31.621000,31.621000,9229000
2019-12-02,31.771999,31.792999,31.056000,31.072001,31.072001,23158000
2019-12-03,30.582001,30.900000,30.313000,30.652000,30.652000,18736000
2019-12-04,30.975000,31.136999,30.712999,30.972000,30.972000,14439000
