trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.03,0.9,10000,10102.828507536,-0.819246974038698,0.0553608148574213,0.007828565955750695,3.4103279419360915,0.010230341897505275,0.0020497914892475227,0.010282850753599996,334.97466046400007,92,0.5434782608695652,0.9190449042155149
0.01,1.03,0.91,10000,10247.42266632,-0.4038329852438995,0.17698274969455868,0.01935066909090743,3.39887279250814,0.024441133783934334,0.0049040952878718295,0.024742266632000066,344.6437736800001,92,0.5543478260869565,1.0027816570187327
0.01,1.03,0.92,10000,10325.522879551996,-0.32874146307854446,0.2279968988912137,0.02838450952653938,3.0168497048204324,0.03203368665814394,0.006432425843170188,0.032552287955199606,349.8735804480001,93,0.5698924731182796,1.0076512882491986
0.01,1.03,0.93,10000,10153.185747323998,-0.43641846364235826,0.07508754748032798,0.008027920372060219,4.7049708153011025,0.015202429979320671,0.003047535319295651,0.015318574732399793,359.92064067600006,98,0.5408163265306123,0.9623285248517218
0.01,1.03,0.94,10000,10186.577985132,-0.39495166365183865,0.08639511405963497,0.009667907339645515,4.712811179834693,0.018485876950233276,0.003706965851968256,0.01865779851320003,364.79520086800005,99,0.5454545454545454,0.9603276120226681
0.01,1.03,0.95,10000,9984.123853196004,-0.6501620747597173,-0.010411140796017126,-0.0010985977386492659,4.55381847380407,-0.0015888762760482864,-0.00031797709267780347,-0.0015876146803995652,386.0493208040001,106,0.5188679245283019,0.9158381141138873
0.01,1.03,0.96,10000,9829.941024857997,-0.7752779128914563,-0.08037568094068469,-0.00717931317539829,5.1398975295054,-0.01715215835876653,-0.003427269856025089,-0.017005897514200296,437.425374142,121,0.48760330578512395,0.9333208117806852
0.01,1.03,0.97,10000,9406.057397958,-1.0854519815582144,-0.24106974055119512,-0.01355671782412356,7.822791875518046,-0.06123120721912984,-0.0121811699099572,-0.05939426020419997,519.5359070420001,147,0.43537414965986393,0.9002732574678419
0.01,1.04,0.9,10000,10247.525012856004,-0.7058523755633922,0.206258757997566,0.05041977404141355,2.007548298124142,0.02445112127330068,0.0049061041780286505,0.024752501285600373,223.40174714399996,60,0.6,0.91292224993752
0.01,1.04,0.91,10000,10396.335918336008,-0.2534090911642561,0.5525496474963616,0.07772026177311651,2.0499031787325532,0.03886833553096416,0.007810183184416868,0.0396335918336008,232.87081366399997,61,0.6065573770491803,1.0951368346366288
0.01,1.04,0.92,10000,10463.999954248007,-0.17777219339302539,0.6241465378220934,0.09326537378559377,1.9634239874703947,0.045355697348473674,0.009119677658678549,0.04639999542480073,236.38677375199995,62,0.6290322580645161,1.0901335013177924
