trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.03,0.9,10000,9556.16859137201,-1.1587020652263396,-0.40789248113535703,-0.03471007063633039,5.341365326759933,-0.04539822122357125,-0.00905285321784146,-0.04438314086279897,222.78902462800005,62,0.4032258064516129,0.7204204988252076
0.01,1.03,0.91,10000,9629.307900282005,-1.2842863814375454,-0.3413867679121567,-0.03352381645080129,4.609972237659986,-0.037773738896315655,-0.007538202660358808,-0.0370692099717995,224.2097747180001,62,0.4032258064516129,0.8455921714426604
0.01,1.03,0.92,10000,9647.990604250004,-1.3275185931002929,-0.31918538021077286,-0.032633458639516034,4.423145197979993,-0.035835426864374735,-0.007152776040597563,-0.035200939574999576,228.00705475000004,63,0.4126984126984127,0.843813482320728
0.01,1.03,0.93,10000,9716.413078156005,-1.5256310260092238,-0.28743440933274933,-0.029889299240649835,3.8794343140389294,-0.02876856750920463,-0.005746287469293612,-0.02835869218439948,228.42211984400004,63,0.4126984126984127,0.9163131796755862
0.01,1.03,0.94,10000,9541.95813707601,-1.1364053492591997,-0.25838714621980413,-0.033932774305825184,5.483469869719938,-0.04688637313716894,-0.009348214066772331,-0.045804186292399025,230.56457492400006,64,0.40625,0.768534217447721
0.01,1.03,0.95,10000,9518.877148074009,-1.130954043504535,-0.2610106058925195,-0.032187714529012264,5.719774034188325,-0.04930819777790404,-0.009828697345722745,-0.04811228519259912,244.59559492600008,68,0.4117647058823529,0.7350540650199152
0.01,1.03,0.96,10000,9334.419764776007,-1.0198451614868072,-0.32324956320285164,-0.028668451947617607,7.615654642230039,-0.06887647489244007,-0.013702450228788942,-0.06655802352239934,285.577955224,80,0.4125,0.6492629641417077
0.01,1.03,0.97,10000,9090.141929748012,-1.0658434064061202,-0.3778490723535786,-0.024142802800640052,9.813280123967383,-0.09539457109288825,-0.018927822171898173,-0.09098580702519884,355.73807025200006,102,0.37254901960784315,0.6942496445885551
0.01,1.04,0.9,10000,9729.276976766003,-1.8539874506033018,-0.5385568021872432,-0.07657304380985087,3.239510232839966,-0.027445508214299627,-0.005482742954533725,-0.02707230232339971,101.63795023400002,28,0.39285714285714285,0.6458160500384164
0.01,1.04,0.91,10000,9797.60741465,-2.252045006820524,-0.40309478276996064,-0.0725159858731219,2.556205854,-0.02044687848711838,-0.0040875004255607516,-0.020239258535000044,102.25757035000001,28,0.39285714285714285,0.8728846295583521
0.01,1.04,0.92,10000,9816.290118617999,-2.3693347596771734,-0.35335623775756414,-0.06855523045943325,2.369378814320007,-0.0185418303357659,-0.003707372382853916,-0.01837098813820012,106.05485038200001,29,0.41379310344827586,0.8570549546796485
0.01,1.04,0.93,10000,9875.443272535997,-2.6149223388849254,-0.2879496238516965,-0.04736642440726778,2.322427633364107,-0.01253389485623673,-0.002507614979005648,-0.012455672746400342,107.46924546400001,29,0.41379310344827586,0.9819528576481672
0.01,1.04,0.94,10000,9715.799165488002,-1.7653416902361152,-0.26739148075212626,-0.07244104440994667,3.374288345619971,-0.02883175256096401,-0.005758871759300688,-0.028420083451199753,109.26584051200001,30,0.4,0.7458948303531279
0.01,1.04,0.95,10000,9675.119701584003,-1.5230919307383133,-0.271152719880644,-0.06158130028752497,3.7866899115186796,-0.03302748189799143,-0.0065941604346956536,-0.03248802984159974,131.06532041600002,36,0.4166666666666667,0.6861934502425344
0.01,1.04,0.96,10000,9510.009920386005,-1.280471717299654,-0.3391921782385271,-0.04579881325608837,5.6794740755887485,-0.050240173284188366,-0.010013536594474319,-0.04899900796139955,177.55511061400006,49,0.40816326530612246,0.6174290182634564
0.01,1.04,0.97,10000,9170.720602196006,-1.283200886678623,-0.4387024238826171,-0.03286717657727233,8.776140460078471,-0.08656922723994677,-0.017191875256389353,-0.08292793978039936,269.95684580400007,76,0.32894736842105265,0.7194709052696311
0.01,1.05,0.9,10000,9894.759661776005,-1.6649200808854927,-0.4052562632116976,-0.08371378089855264,2.003413279719989,-0.010579803089876685,-0.002117080442547264,-0.010524033822399543,58.305300224000014,16,0.5625,0.44576707864225174
0.01,1.05,0.91,10000,9983.504601636,-2.475518528090642,-0.06297811240806657,-0.017177637464364036,1.51614040354003,-0.0016509018252119085,-0.0003306506171123255,-0.001649539836400072,63.085410364000005,17,0.5882352941176471,0.6540052924101037
0.01,1.05,0.92,10000,10002.187305603999,-2.7454348044941743,0.0037571542362336663,0.0010250815572182225,1.51614040354003,0.00021870664235843022,4.3811829244599e-05,0.00021873056039985387,66.88269039600002,18,0.6111111111111112,0.6419081292990548
0.01,1.05,0.93,10000,10069.936157508002,-3.429969174663794,0.3552433787026708,0.07136635710481226,1.3502723841250508,0.006969273846219097,0.0013970457149962037,0.0069936157508002,68.32389049200002,18,0.6111111111111112,0.8721151449119336
0.01,1.05,0.94,10000,9897.015539468006,-1.678257975624413,-0.11605169601766464,-0.06315199183064997,2.2215484948399897,-0.010351841961697689,-0.002071511368667547,-0.010298446053199404,70.76450053200001,19,0.5789473684210527,0.517014184645853
0.01,1.05,0.95,10000,9855.537661576001,-1.3436008661006782,-0.1349089951407546,-0.05610271438821006,2.5558769165168105,-0.014551596640009566,-0.0029107018960222897,-0.014446233842399852,96.30234042400001,26,0.5384615384615384,0.5684404640275129
0.01,1.05,0.96,10000,9721.673089384005,-1.0414090581557982,-0.20581277074483317,-0.04343969226059935,4.136994935643098,-0.028227360796665837,-0.0056384911735221106,-0.027832691061599506,147.51688061599998,40,0.5,0.568533562939433
0.01,1.05,0.97,10000,9290.818006340012,-1.121800654142465,-0.41098907934796586,-0.036404556698679265,7.640072253649214,-0.07355849169376293,-0.014627057228553713,-0.07091819936599877,238.47945566,67,0.34328358208955223,0.7197790226294979
0.01,1.06,0.9,10000,9921.439609910001,-1.8699852211305488,-0.3927122461157317,-0.12658078570249057,1.4365539693199936,-0.007887060259704232,-0.0015786724448862083,-0.007856039008999869,40.237835090000004,11,0.6363636363636364,0.3044415813122965
0.01,1.06,0.91,10000,10009.928795769996,-3.32420658430532,0.0418909586617027,0.012522996340570046,1.51614040354003,0.0009923869980930779,0.0001988127046008197,0.0009928795769996214,45.003695230000005,12,0.6666666666666666,0.5287118316160269
