trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.03,0.9,10000,9149.001358366,-1.3544857106351222,-0.13951698375435095,-0.011352034483170579,10.229236636412415,-0.08894036082513154,-0.01765857925635047,-0.08509986416339999,698.4722986339995,198,0.4393939393939394,0.9965098928716084
0.01,1.03,0.91,10000,9329.843291733996,-1.3022621253783981,-0.10647245187009888,-0.010375057744393682,8.585095533272394,-0.06936687444584021,-0.01379933523879024,-0.0670156708266004,723.4504052659995,203,0.4482758620689655,1.0210720547434324
0.01,1.03,0.92,10000,9317.620010258,-1.5046123268575344,-0.10684695466633136,-0.010275882397319103,8.705753063555655,-0.07067786061363204,-0.014058291416092768,-0.06823799897419995,729.3670587419996,206,0.45145631067961167,1.0088773754197642
0.01,1.03,0.93,10000,9317.048209311997,-1.4729755242003266,-0.10555714228695434,-0.009989894206672833,8.796013729285459,-0.0707392302006239,-0.014070411947739307,-0.06829517906880028,744.3780626879995,210,0.4523809523809524,1.0083844657654206
0.01,1.03,0.94,10000,8851.842701751997,-1.2474873256537473,-0.16884493767691175,-0.010511878219724994,13.450011106579383,-0.12195944076068735,-0.024134653743913104,-0.11481572982480029,773.3292962479998,222,0.42792792792792794,0.9927923289254826
0.01,1.03,0.95,10000,8705.496503672002,-1.5258459416057761,-0.17343213439631633,-0.010060911253525477,14.889346072638244,-0.13863048479249207,-0.02738812991981057,-0.12945034963279978,824.0669243279996,238,0.42016806722689076,0.9980375738483873
0.01,1.03,0.96,10000,9114.032891066,-1.1158925192026363,-0.111764462404717,-0.008518759132633117,10.779131523675321,-0.0927697913080878,-0.018411848061441638,-0.08859671089340009,930.0401379339993,263,0.44106463878326996,1.0401243698289298
0.01,1.03,0.97,10000,8841.378803178002,-1.7694751379965137,-0.13794717679433013,-0.008874651769422622,12.339360932460531,-0.12314225529686879,-0.024365846913635802,-0.11586211968219977,990.8075138219998,291,0.44673539518900346,0.9754296036579976
0.01,1.04,0.9,10000,8894.775248014002,-1.3756657762921731,-0.2233145935483516,-0.014593808559898808,13.64349618871688,-0.11712103942267493,-0.023188368287174105,-0.11052247519859976,526.0206389859998,151,0.39072847682119205,1.0543704194181742
0.01,1.04,0.91,10000,9051.720792134,-1.3146779112296827,-0.18443091082933988,-0.013608718527221935,12.09469470332328,-0.09963021057982015,-0.019759884034955474,-0.09482792078660005,547.8217988659997,156,0.40384615384615385,1.0709976582293912
0.01,1.04,0.92,10000,9013.204555576,-1.4918007757450658,-0.1805905207142034,-0.013360932536141658,12.092834090817547,-0.10389441806253588,-0.02059684504361454,-0.09867954444240004,555.3866124059997,160,0.40625,1.0591425548197695
0.01,1.04,0.93,10000,9017.750375011996,-1.420666982321756,-0.17786552353437118,-0.012594065670227503,12.45683224472562,-0.10339019412655391,-0.020497915321378932,-0.09822496249880042,572.4526709699998,164,0.40853658536585363,1.0592709254336985
0.01,1.04,0.94,10000,8789.135381134007,-1.3877185640044574,-0.20241495947586102,-0.011690119376657662,15.152438758842166,-0.12906875005605367,-0.025523416295754286,-0.12108646188659931,627.4961178479994,182,0.4010989010989011,1.0476957965459306
0.01,1.04,0.95,10000,8642.823655182,-1.2893577721163294,-0.20376348909503664,-0.01105261015383448,16.521100377704347,-0.14585575162711092,-0.028794822204390474,-0.13571763448180008,683.0112497999996,200,0.395,1.0505581533365536
0.01,1.04,0.96,10000,8974.978507992002,-0.9920526198236663,-0.14213473133888804,-0.00909543099098935,13.156037901185854,-0.10814455327527203,-0.021430332913622136,-0.1025021492007998,779.9559819899996,226,0.42035398230088494,1.0697977822894351
0.01,1.04,0.97,10000,8729.916285888003,-1.7173298776405017,-0.1642191924675707,-0.009477834135979324,13.8232399807132,-0.13582931243387242,-0.026842219794040247,-0.12700837141119972,869.5621740939997,260,0.41923076923076924,1.042848260117749
0.01,1.05,0.9,10000,8977.690379905991,-1.5464233703854924,-0.2647765614303788,-0.021654612991620845,11.391973630535782,-0.10784243976206127,-0.021371109294661253,-0.1022309620094009,397.71957109400006,112,0.3482142857142857,1.1856567087512841
0.01,1.05,0.91,10000,9191.548706581987,-1.5101231138708486,-0.1983622303531479,-0.019203158551220657,9.581647197230826,-0.08430064997770427,-0.016745149599566005,-0.0808451293418013,421.224644418,118,0.3728813559322034,1.1970118788305255
0.01,1.05,0.92,10000,9106.155764377998,-1.871761062912001,-0.20316472566212407,-0.019398872983088712,9.730539246825005,-0.09363445054161516,-0.018581851059398555,-0.08938442356220021,433.4154766040001,123,0.37398373983739835,1.1779296865219113
0.01,1.05,0.93,10000,9095.800878767992,-1.810691155400177,-0.20041609802306004,-0.018421410356415174,9.89025744427438,-0.09477222786194188,-0.018805507684128177,-0.09041991212320082,455.22958721400005,129,0.37209302325581395,1.1950211022219366
0.01,1.05,0.94,10000,8871.160323311999,-1.663554775466508,-0.22246306894126308,-0.01630857153028876,12.283478728059675,-0.11977949087490877,-0.02370841675648052,-0.11288396766880014,516.7012766699999,149,0.37583892617449666,1.1261765542625335
0.01,1.05,0.95,10000,8733.024719371986,-1.379219876053954,-0.21909792684695853,-0.014489948200943747,14.064348905330387,-0.13547330899597773,-0.02677281765813578,-0.1266975280628014,573.2802166099998,166,0.3795180722891566,1.0834234602940127
0.01,1.05,0.96,10000,9130.528831001995,-0.9627144848318149,-0.13661881224331937,-0.01227897059126153,9.592862609177939,-0.09096147772046315,-0.018056215421015587,-0.08694711689980049,669.3904259799993,192,0.4114583333333333,1.117179493662576
