trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.01,1.03,0.9,10000,10327.826717443982,-0.11312158354172486,0.02466561908320656,0.0026154368870108737,9.79898267145479,0.03225678247034833,0.006477368686636591,0.03278267174439825,987.3443605559999,253,0.466403162055336,1.2062492656242418
0.01,1.03,0.91,10000,10102.321863471976,-0.233421991931555,0.0034381260365351197,0.0002808552861536478,12.435257904332932,0.010180191905565064,0.00203973299896876,0.010232186347197603,994.6121065280004,260,0.4576923076923077,1.2046399253755111
0.01,1.03,0.92,10000,10245.189189159983,-0.1522335448303598,0.01617897987433937,0.0015268030796599145,10.571224850590534,0.024223155013379048,0.00486025189538505,0.024518918915998257,1044.7175388399996,266,0.4473684210526316,1.2823176282025295
0.01,1.03,0.93,10000,9951.706002512004,-0.28361593973066446,-0.010799806332910387,-0.0008557815431100019,13.236314113862074,-0.004841098981813284,-0.0009685195170396281,-0.004829399748799551,1047.466323488,273,0.43956043956043955,1.2657135273904034
0.01,1.03,0.94,10000,9584.653676161981,-0.3983952365747511,-0.03971458168064234,-0.0032144817308804225,13.378614100703537,-0.042421849005027504,-0.008455161129180282,-0.04153463238380191,1101.6003668379994,290,0.4517241379310345,1.1424261090967627
0.01,1.03,0.95,10000,8970.592217120004,-0.8222323066015361,-0.08572710357289766,-0.006366218771047855,15.193253406244075,-0.10863339712722142,-0.021509241274277485,-0.10294077828799963,1104.0402908799992,303,0.4521452145214521,1.0469054173311165
0.01,1.03,0.96,10000,8251.598635700006,-1.3497261427556289,-0.13564651405828512,-0.007886362492270762,18.624709001428865,-0.19217813739497422,-0.03773572910707439,-0.17484013642999943,1176.0646683000002,336,0.4375,1.0078740145016412
0.01,1.03,0.97,10000,8375.942720266017,-1.1710582791391282,-0.11458655807598134,-0.007124626650263668,17.363695134099242,-0.17722145800387093,-0.03485067080422667,-0.16240572797339828,1360.4393687340005,371,0.4339622641509434,1.0775126660395986
0.01,1.04,0.9,10000,10773.693864817993,0.07897405173213386,0.07253569314758546,0.009290629187043523,8.618950078750935,0.07452231660573021,0.015028104888572095,0.07736938648179931,863.8452221820003,215,0.4883720930232558,1.1987495274917916
0.01,1.04,0.91,10000,10568.120492209986,0.0013548667466544253,0.05131083095813341,0.005012807610084984,11.04645053355299,0.0552568757705555,0.011121542663549363,0.0568120492209986,879.57568079,223,0.4798206278026906,1.1960517924188963
